Feature_Index	Peak_Index	Filtered_Peak_Index
997	2291	
997	2268	
997	2213	
997	2362	
997	2239	
997	3609	
997	3640	
997	3664	
997	3762	
997	3691	
997	3579	
997	3743	
997	3717	
997	4908	
997	4941	
997	5062	
997	5082	
997	5038	
997	5017	
997	4994	
997	4970	
997	6445	
997	6428	
997	6389	
997	6408	
997	6369	
997	6352	
997	6334	
997	6307	
997	7606	
997	7632	
997	7675	153
997	7657	
997	7697	
997	7733	
997	7753	
997	7717	
997	9131	
997	9149	
997	9112	
997	9022	
997	9090	
997	9048	
997	9070	
997	8993	
997	10374	
997	10395	
997	10410	
997	10426	
997	10456	
997	10350	
997	10441	
997	10323	
997	11692	
997	11639	
997	11678	
997	11709	
997	11595	
997	11658	
997	11619	
997	11722	
997	13005	
997	12992	
997	12910	
997	12966	
997	12982	
997	13016	
997	12949	
997	12931	
998	66057	
998	66120	
998	66091	
998	66154	
998	67732	
998	67699	
998	67767	
998	67850	
998	67826	
998	67797	
998	69577	912
998	69470	
998	69507	
998	69544	
998	71195	
998	71253	
998	71226	
998	71162	
998	72940	
998	72876	
998	72909	
998	74765	
998	74725	
998	74799	
999	67951	
999	69763	
999	69718	
999	69744	
999	71423	
999	71443	
999	71400	
999	73132	
999	73105	
999	73079	970
999	74926	
999	74942	
1000	54729	
1000	54656	
1000	54671	
1000	54689	
1000	54708	
1000	55978	
1000	55999	
1000	56021	
1000	56041	
1000	56054	
1000	56073	
1000	56089	
1000	56105	
1000	56123	
1000	57351	
1000	57517	
1000	57476	
1000	57495	
1000	57394	
1000	57417	
1000	57457	
1000	57373	
1000	57434	
1000	58874	
1000	58855	
1000	58839	
1000	58800	775
1000	58820	
1000	58785	
1000	58767	
1000	58749	
1000	58730	
1000	60136	
1000	60158	
1000	60178	
1000	60194	
1000	60217	
1000	60266	
1000	60244	
1000	60285	
1000	60301	
1000	61581	
1000	61600	
1000	61693	
1000	61621	
1000	61640	
1000	61661	
1000	61560	
1000	61680	
1000	61708	
1000	63036	
1000	63100	
1000	63061	
1000	63080	
1000	63115	
1000	63128	
1000	63143	
1000	64638	
1000	64656	
1000	64674	
1001	112293	
1001	112338	
1001	112363	
1001	112314	
1001	112386	
1001	112411	
1001	113896	
1001	113921	
1001	113956	
1001	113986	
1001	114016	
1001	114044	
1001	114070	
1001	116007	
1001	115931	
1001	115868	
1001	115903	
1001	115955	
1001	115979	
1001	115835	
1001	117877	
1001	117942	
1001	117906	
1001	117840	
1001	118004	
1001	117973	
1001	118033	
1001	120144	
1001	120015	
1001	120051	
1001	120088	1650
1001	120117	
1001	119977	
1001	120169	
1001	122073	
1001	122104	
1001	122160	
1001	121999	
1001	122035	
1001	122190	
1001	122136	
1001	123992	
1001	124059	
1001	123956	
1001	124026	
1001	123921	
1001	124119	
1001	124091	
1001	125884	
1001	126021	
1001	126050	
1001	125920	
1001	125850	
1001	125956	
1001	125993	
1001	127944	
1001	127750	
1001	127783	
1001	127817	
1001	127917	
1001	127851	
1001	127885	
1002	129632	
1002	129567	
1002	129600	
1002	129661	
1002	134699	
1002	134724	
1002	134649	1863
1002	134673	
1002	134624	
1002	134750	
1003	43211	
1003	43200	
1003	43229	
1003	43184	
1003	43243	
1003	43258	
1003	44417	
1003	44432	
1003	44442	
1003	44493	
1003	44456	
1003	44466	
1003	44478	
1003	45704	
1003	45673	
1003	45649	
1003	45661	
1003	45622	
1003	45685	
1003	45634	
1003	45611	
1003	46972	
1003	46927	
1003	46954	
1003	46893	
1003	46940	
1003	46876	
1003	46910	
1003	46860	
1003	48319	
1003	48283	
1003	48302	
1003	48273	
1003	48249	
1003	48262	
1003	48233	
1003	48201	
1003	48217	
1003	49568	
1003	49650	
1003	49582	
1003	49542	
1003	49619	
1003	49633	
1003	49555	
1003	49593	677
1003	50812	
1003	50829	
1003	50843	
1003	50872	
1003	50887	
1003	50903	
1003	50857	
1003	50922	
1003	52031	
1003	52075	
1003	52060	
1003	52047	
1003	52092	
1003	52110	
1003	52128	
1003	52152	
1003	53372	
1003	53391	
1003	53409	
1004	885	
1004	857	
1004	909	
1004	928	
1004	950	
1004	967	
1004	982	
1004	2280	
1004	2303	
1004	2255	
1004	2326	
1004	2349	
1004	2369	
1004	2389	
1004	3755	
1004	3661	
1004	3686	
1004	3735	
1004	3712	
1004	3638	
1004	3774	
1004	5080	
1004	4969	
1004	4993	
1004	5015	
1004	5060	
1004	5037	
1004	5101	
1004	6463	
1004	6444	
1004	6427	
1004	6409	
1004	6371	
1004	6390	
1004	6353	
1004	7754	
1004	7718	
1004	7698	
1004	7734	
1004	7775	
1004	7678	
1004	7659	
1004	9148	
1004	9130	
1004	9049	
1004	9091	
1004	9072	
1004	9113	
1004	9164	
1004	10455	
1004	10440	
1004	10425	
1004	10373	
1004	10394	
1004	10408	
1004	10470	
1004	11636	
1004	11720	
1004	11675	
1004	11689	
1004	11656	
1004	11707	
1004	11733	
1004	12942	
1004	12960	
1004	12975	
1004	12988	
1004	13001	
1004	13011	
1004	13020	
1004	14154	
1004	14223	
1004	14232	
1004	14202	
1004	14172	
1004	14188	
1004	14213	
1004	15381	
1004	15394	
1004	15406	
1004	15364	
1004	15345	
1004	15418	
1004	15430	
1004	16616	
1004	16584	
1004	16600	
1004	16661	
1004	16645	
1004	16564	
1004	16631	
1004	17676	
1004	17771	
1004	17787	
1004	17699	
1004	17716	
1004	17753	
1004	17736	
1004	18824	
1004	18845	
1004	18865	
1004	18915	
1004	18899	
1004	18883	
1004	18800	
1004	20061	
1004	20038	
1004	19972	
1004	20017	
1004	19996	
1004	19950	
1004	19923	
1004	21228	
1004	21278	
1004	21301	
1004	21253	
1004	21202	
1004	21340	
1004	21322	
1004	22575	
1004	22528	
1004	22553	
1004	22594	
1004	22502	
1004	22621	
1004	22644	
1004	23940	
1004	23800	
1004	23822	
1004	23845	
1004	23868	
1004	23914	
1004	23889	
1004	25036	
1004	25057	
1004	25141	
1004	25078	
1004	25099	
1004	25164	
1004	25120	
1004	26188	
1004	26168	
1004	26226	
1004	26206	
1004	26246	
1004	26264	
1004	26284	
1004	27358	
1004	27340	
1004	27321	
1004	27378	
1004	27397	
1004	27416	
1004	27435	
1004	28672	
1004	28567	
1004	28608	
1004	28587	
1004	28547	
1004	28651	
1004	28630	
1004	29862	
1004	29882	
1004	29902	
1004	29839	
1004	29775	
1004	29819	
1004	29799	
1004	31035	
1004	31119	
1004	31060	
1004	31103	
1004	31080	
1004	31136	
1004	31155	
1004	32340	
1004	32382	
1004	32364	
1004	32401	
1004	32422	
1004	32458	
1004	32443	
1004	33805	
1004	33761	
1004	33785	
1004	33733	
1004	33679	
1004	33654	
1004	33704	
1004	35176	
1004	35093	
1004	35147	
1004	35120	
1004	35201	
1004	35226	
1004	35250	
1004	36710	
1004	36576	
1004	36629	
1004	36658	
1004	36602	
1004	36686	
1004	36736	
1004	38235	
1004	38106	
1004	38082	
1004	38187	
1004	38160	
1004	38212	
1004	38134	
1004	39599	
1004	39530	
1004	39553	
1004	39621	
1004	39576	
1004	39508	
1004	39486	
1004	40818	
1004	40857	
1004	40838	
1004	40798	
1004	40780	
1004	40890	
1004	40874	
1004	42051	
1004	42035	
1004	41998	
1004	42017	
1004	41961	
1004	41944	
1004	41979	
1004	43167	
1004	43186	
1004	43147	
1004	43128	
1004	43204	
1004	43093	
1004	43112	
1004	44418	
1004	44435	
1004	44347	
1004	44332	
1004	44381	
1004	44361	
1004	44399	
1004	45627	
1004	45559	
1004	45576	
1004	45595	
1004	45541	
1004	45524	
1004	45612	
1004	46868	
1004	46767	
1004	46787	
1004	46806	
1004	46824	
1004	46846	
1004	46890	
1004	48181	
1004	48227	
1004	48138	
1004	48115	
1004	48206	
1004	48159	
1004	48245	
1004	49460	
1004	49547	
1004	49525	
1004	49481	
1004	49503	
1004	49563	
1004	49580	
1004	50716	
1004	50740	
1004	50784	
1004	50803	
1004	50762	
1004	50822	
1004	50840	
1004	52039	
1004	52004	
1004	51944	
1004	52019	
1004	51986	
1004	51965	
1004	52054	
1004	53362	
1004	53286	
1004	53263	
1004	53306	
1004	53341	
1004	53321	
1004	53238	
1004	54698	
1004	54679	
1004	54625	
1004	54644	
1004	54661	
1004	54600	
1004	54572	
1004	55952	
1004	55982	
1004	56067	
1004	56029	
1004	56007	
1004	56047	
1004	56084	
1004	57472	
1004	57430	
1004	57330	
1004	57409	
1004	57358	
1004	57384	
1004	57451	
1004	58837	
1004	58818	
1004	58757	
1004	58799	
1004	58779	
1004	58736	
1004	58713	
1004	60116	
1004	60215	
1004	60262	
1004	60144	
1004	60191	
1004	60169	
1004	60239	
1004	61588	
1004	61612	
1004	61565	
1004	61536	
1004	61678	
1004	61635	
1004	61656	
1004	62993	
1004	63020	
1004	63069	
1004	63108	
1004	63046	
1004	63090	
1004	63124	
1004	64626	
1004	64607	
1004	64645	
1004	64505	
1004	64583	
1004	64559	
1004	64531	
1004	66240	
1004	66220	
1004	66142	
1004	66171	
1004	66108	
1004	66196	
1004	66261	
1004	67761	
1004	67921	
1004	67843	
1004	67872	
1004	67789	
1004	67816	
1004	67897	
1004	69601	
1004	69688	
1004	69570	
1004	69663	
1004	69536	
1004	69712	
1004	69634	
1004	71367	
1004	71247	
1004	71340	
1004	71308	
1004	71278	
1004	71392	
1004	71221	
1004	73015	
1004	72932	
1004	72986	
1004	73045	
1004	73098	
1004	72958	
1004	73073	
1004	74810	
1004	74840	
1004	74867	
1004	74781	
1004	74893	
1004	74916	
1004	74933	
1004	76618	
1004	76636	
1004	76531	
1004	76555	
1004	76499	
1004	76600	
1004	76579	
1004	78277	
1004	78189	
1004	78214	
1004	78236	
1004	78121	
1004	78160	
1004	78257	
1004	79795	
1004	79952	
1004	79863	
1004	79834	
1004	79911	
1004	79932	
1004	79888	
1004	81415	
1004	81454	
1004	81517	
1004	81487	
1004	81543	
1004	81567	
1004	81592	
1004	83321	
1004	83289	
1004	83259	
1004	83192	
1004	83225	
1004	83153	
1004	83344	
1004	85063	
1004	84921	
1004	84958	1135
1004	84995	
1004	84886	
1004	85029	
1004	85088	
1004	86864	
1004	86781	
1004	86936	
1004	86903	
1004	86970	
1004	86821	
1004	86999	
1004	88787	
1004	88845	
1004	88820	
1004	88751	
1004	88713	
1004	88671	
1004	88631	
1004	90623	
1004	90590	
1004	90552	
1004	90514	
1004	90476	
1004	90681	
1004	90653	
1004	92221	
1004	92187	
1004	92152	
1004	92119	
1004	92273	
1004	92248	
1004	92086	
1004	93773	
1004	93661	
1004	93692	
1004	93724	
1004	93750	
1005	127791	1763
1005	127827	
1005	127721	
1005	127856	
1005	127892	
1005	129609	
1005	129575	
1005	129636	
1006	6337	
1006	6392	
1006	6411	
1006	6429	
1006	6446	
1006	6372	
1006	6354	
1006	6466	
1006	6488	
1006	6515	
1006	7716	
1006	7696	
1006	7816	
1006	9163	
1006	9147	
1006	9129	
1006	9111	
1006	9089	
1006	9047	
1006	9069	
1006	9199	
1006	9021	
1006	9179	
1006	10348	
1006	10484	
1006	10371	
1006	10499	
1006	10454	
1006	10469	
1006	10392	
1006	10439	
1006	10407	
1006	10424	
1006	11719	
1006	11706	
1006	11654	
1006	11674	214
1006	11634	
1006	11688	
1006	11757	
1006	11746	
1006	11732	
1006	11614	
1006	13040	
1006	13030	
1006	12974	
1006	12958	
1006	12987	
1006	12920	
1006	13000	
1006	13010	
1006	12939	
1006	13019	
1006	14255	
1006	14134	
1006	14243	
1006	14231	
1006	14151	
1006	14187	
1006	14170	
1006	14201	
1006	14222	
1006	14212	
1006	15323	
1006	15342	
1006	15362	
1006	15393	
1006	15380	
1006	15405	
1006	15416	
1006	15428	
1006	15439	
1006	15450	
1006	16658	
1006	16643	
1006	16629	
1006	16599	
1006	16614	
1006	16582	
1006	16562	
1006	16686	
1006	16672	
1006	16541	
1006	17802	
1006	17820	
1006	17785	
1006	17651	
1006	17769	
1006	17697	
1006	17715	
1006	17734	
1006	17751	
1006	17674	
1006	18898	
1006	18881	
1006	18844	
1006	18864	
1006	18799	
1006	18822	
1006	18931	
1006	18772	
1006	18914	
1006	18946	
1006	20066	
1006	19899	
1006	19928	
1006	20086	
1006	20041	
1006	20104	
1006	19976	
1006	20019	
1006	19953	
1006	19998	
1006	21388	
1007	115892	
1007	115924	
1007	117931	
1007	117896	
1007	120076	
1007	120039	
1007	120112	
1007	120143	
1007	127938	
1007	129693	
1007	140339	1931
1007	141543	
1007	141579	
1007	141597	
1007	141561	
1007	141612	
1007	141627	
1007	142813	
1007	142793	
1007	142866	
1007	142881	
1007	142848	
1007	142831	
1007	144131	
1007	144116	
1007	144074	
1007	144033	
1007	144053	
1007	144095	
1007	145414	
1007	145360	
1007	145398	
1007	145380	
1007	145342	
1007	145324	
1008	129643	
1008	129548	
1008	129586	
1008	129617	
1008	129670	
1008	131267	
1008	131377	
1008	131326	
1008	131299	
1008	131353	
1008	131397	
1008	133002	
1008	133108	
1008	133080	
1008	133054	
1008	133030	
1008	133132	
1008	134708	
1008	134627	
1008	134684	1864
1008	134657	
1008	134730	
1008	134755	
1008	136255	
1008	136229	
1008	136208	
1008	136186	
1008	136141	
1008	136163	
1008	137551	
1008	137613	
1008	137636	
1008	137573	
1008	137589	
1008	137657	
1008	139006	
1008	138953	
1008	138939	
1008	138970	
1008	138988	
1008	138924	
1008	140253	
1008	140272	
1008	140291	
1008	140310	
1008	140324	
1009	63117	
1009	63131	
1009	63081	
1009	63101	
1009	63034	
1009	64669	
1009	64650	
1009	64610	
1009	64588	
1009	64564	
1009	64539	
1009	64513	
1009	64631	
1009	66198	
1009	66172	
1009	66242	
1009	66265	
1009	66282	
1009	66222	
1009	66145	
1009	66114	
1009	67873	
1009	67899	
1009	67845	884
1009	67794	
1009	67819	
1009	67764	
1009	67922	
1009	67943	
1009	69542	
1009	69713	
1009	69736	
1009	69666	
1009	69638	
1009	69604	
1009	69690	
1009	69574	
1009	71418	
1009	71394	
1009	71286	
1009	71370	
1009	71344	
1009	71315	
1009	71254	
1009	71228	
1009	73029	
1009	73000	
1009	72974	
1009	72948	
1009	73055	
1009	73081	
1009	73106	
1009	73131	
1009	74862	
1009	74928	
1009	74885	
1009	74910	
1009	74945	
1010	88858	
1010	88835	
1010	88810	
1010	88777	
1010	88744	
1010	90612	1225
1010	90641	
1010	90578	
1010	90665	
1010	90544	
1010	90691	
1010	92178	
1010	92238	
1010	92213	
1010	92264	
1011	28650	
1011	28629	
1011	29836	
1011	29856	
1011	29878	
1011	29919	
1011	29898	
1011	31166	
1011	31050	
1011	31149	
1011	31093	466
1011	31071	
1011	31132	
1011	31115	
1011	31028	
1011	32360	
1011	32398	
1011	32380	
1011	32416	
1011	32435	
1011	32451	
1011	32472	
1011	33802	
1011	33820	
1011	33779	
1011	33728	
1011	33754	
1011	33701	
1012	125705	
1012	125672	
1012	125775	
1012	125740	
1012	127593	
1012	127664	
1012	127628	
1012	127699	
1012	127557	
1012	129364	
1012	129399	
1012	129326	
1012	129435	
1012	129471	
1012	131091	
1012	131131	
1012	131171	1814
1012	131058	
1012	132837	
1012	132875	
1012	132796	
1012	134451	
1012	134480	
1012	135990	
1012	136016	
1012	137457	
1013	106209	
1013	106165	
1013	106144	
1013	106189	
1013	106125	
1013	107292	
1013	107314	
1013	107360	
1013	107403	
1013	107337	
1013	107380	
1013	107425	
1013	108549	
1013	108529	
1013	108569	
1013	108508	
1013	108485	
1013	108464	
1013	108443	
1013	109642	
1013	109620	
1013	109685	
1013	109704	
1013	109663	
1013	109723	
1013	109749	
1013	110892	
1013	110872	
1013	110914	
1013	110980	
1013	110937	
1013	110960	
1013	111000	
1013	112397	
1013	112374	
1013	112299	
1013	112326	
1013	112248	
1013	112275	
1013	112351	
1013	113980	
1013	113862	
1013	113949	
1013	113915	
1013	113890	
1013	114011	
1013	114038	
1013	115980	
1013	115954	
1013	115902	1588
1013	115867	
1013	115930	
1013	115834	
1013	115795	
1013	117842	
1013	117805	
1013	117878	
1013	117908	
1013	117944	
1013	117976	
1013	118006	
1013	120017	
1013	120053	
1013	120090	
1013	119981	
1013	119941	
1013	120121	
1013	120147	
1013	122078	
1013	122041	
1013	122166	
1013	122108	
1013	122141	
1013	121972	
1013	122004	
1013	124069	
1013	123894	
1013	123998	
1013	124034	
1013	123930	
1013	124100	
1013	123960	
1013	126032	
1013	125925	
1013	125997	
1013	125960	
1014	80014	
1014	80000	
1014	79982	
1014	79962	
1014	80036	
1014	81599	
1014	81619	
1014	81636	
1014	81676	
1014	81654	
1014	81575	
1014	83297	
1014	83390	
1014	83405	
1014	83375	1109
1014	83352	
1014	83423	
1014	83329	
1014	85046	
1014	85075	
1014	85140	
1014	85190	
1014	85120	
1014	85100	
1014	85165	
1014	86958	
1014	87058	
1014	87037	
1014	87085	
1014	87011	
1014	87109	
1015	2302	
1015	2324	
1015	2346	
1015	2364	
1015	2384	
1015	3752	
1015	3731	
1015	3771	
1015	3790	
1015	3706	
1015	3683	
1015	5139	
1015	5116	
1015	5073	
1015	5095	
1015	5051	
1015	5030	
1015	5014	
1015	6385	
1015	6475	
1015	6401	
1015	6457	
1015	6419	
1015	6440	
1015	6524	
1015	6497	
1015	7826	
1015	7725	
1015	7782	
1015	7802	
1015	7740	156
1015	7706	
1015	7760	
1015	7689	
1015	9208	
1015	9187	
1015	9105	
1015	9170	
1015	9153	
1015	9119	
1015	9137	
1015	9087	
1015	10491	
